bedrooms,bathrooms,squareFootage,yearBuilt,lotSize,propertyType,price,addressLine1,addressLine2,city,state,zipCode,status,daysOnMarket,latitude,longitude
5,4.5,3678,,,Single Family,530000,11125 Lyndenwood Dr,,Chesterfield,VA,23838,Inactive,86,37.34346,-77.516538
3,2,4830,,,Single Family,849900,12901 Lake Margaret Dr,,Chesterfield,VA,23838,Inactive,690,37.317625,-77.521796
3,2.5,3315,,,Single Family,550000,8722 Braystone Dr,,Chesterfield,VA,23838,Inactive,111,37.345266,-77.545904
4,4.5,3712,,,Single Family,599900,12111 Ivey Mill Rd,,Chesterfield,VA,23838,Inactive,690,37.286251,-77.606703
4,3.5,3623,,,Single Family,489900,10801 Lesser Scaup Lndg,,Chesterfield,VA,23838,Inactive,106,37.361184,-77.558407
3,3.5,3392,,,Single Family,550000,10817 Egret Ct,,Chesterfield,VA,23838,Inactive,120,37.360295,-77.564885
5,3.5,3602,,,Single Family,525000,8930 Whistling Swan Rd,,Chesterfield,VA,23838,Inactive,99,37.355261,-77.548267
4,2.5,2802,,,Single Family,699000,20301 River Rd,,Chesterfield,VA,23838,Inactive,105,37.31313,-77.790261
4,2.5,2368,,,Single Family,360000,12207 Devette Ter,,Chesterfield,VA,23838,Inactive,99,37.339041,-77.638336
3,2.5,2019,,,Single Family,359950,12100 Prince Philip Pl,,Chesterfield,VA,23838,Inactive,100,37.338196,-77.666653
4,3.5,3056,,,Single Family,499950,10618 Macandrew Ln,,Chesterfield,VA,23838,Inactive,101,37.33898,-77.517186
3,2.5,2494,,,Single Family,369000,12406 Hulsey Dr,,Chesterfield,VA,23838,Inactive,101,37.33475,-77.64575
4,3.5,3280,,,Single Family,575000,12813 Abernathy Ln,,Chesterfield,VA,23838,Inactive,122,37.317723,-77.514453
4,4.5,4299,,,Single Family,800000,12713 Erinton Ter,,Chesterfield,VA,23838,Inactive,151,37.318847,-77.516586
6,3.5,4722,,,Single Family,575000,14112 Chiasso Ter,,Chesterfield,VA,23838,Inactive,482,37.330137,-77.669624
4,2.5,1932,,,Single Family,340000,15712 Pypers Pointe Dr,,Chesterfield,VA,23838,Inactive,109,37.27532,-77.593169
4,2,1777,,,Single Family,320000,12011 Bundle Rd,,Chesterfield,VA,23838,Inactive,125,37.338268,-77.599658
5,3.5,3958,,,Single Family,674900,8118 Galatea Pl,,Chesterfield,VA,23838,Inactive,92,37.354337,-77.513758
4,,3897,,,Single Family,569950,11306 Macandrew Dr,,Chesterfield,VA,23838,Inactive,106,37.336814,-77.517425
3,2,1412,,,Single Family,285950,12113 Bundle Rd,,Chesterfield,VA,23838,Inactive,109,37.335976,-77.600958
5,4.5,5747,,,Single Family,699000,9641 Egret Ln,,Chesterfield,VA,23838,Inactive,423,37.3619,-77.568207
4,2.5,2306,,,Single Family,409000,13454 Carters Creek Ct,,Chesterfield,VA,23838,Inactive,111,37.346094,-77.648932
4,2.5,2370,,,Single Family,439000,8510 Heathermist Ct,,Chesterfield,VA,23838,Inactive,114,37.34741,-77.541414
5,2.5,6318,,,Single Family,1750000,12800 Ivey Mill Rd,,Chesterfield,VA,23838,Inactive,690,37.292119,-77.626772
4,3,2496,,,Single Family,539000,8030 Lake Margaret Pl,,Chesterfield,VA,23838,Inactive,128,37.316521,-77.522354
4,2.5,2782,,,Single Family,485000,7107 Highcrest Ridge Dr,,Chesterfield,VA,23838,Inactive,121,37.323742,-77.502149
4,2.5,1824,,,Single Family,334900,11617 River Rd,,Chesterfield,VA,23838,Inactive,303,37.286748,-77.592729
4,2.5,2617,,,Single Family,400000,11320 Winterpock Rd,,Chesterfield,VA,23838,Inactive,133,37.354901,-77.684271
2,1,864,,,Single Family,160000,11817 River Rd,,Chesterfield,VA,23838,Inactive,192,37.291114,-77.597904
5,3,3423,,,Single Family,630000,9101 Barrows Hill Ter,,Chesterfield,VA,23838,Inactive,666,37.346469,-77.5535
4,4.5,3682,,,Single Family,665000,12812 Crathes Ln,,Chesterfield,VA,23838,Inactive,122,37.318443,-77.505149
4,2.5,2071,,,Single Family,355000,15807 Haggis Dr,,Chesterfield,VA,23838,Inactive,692,37.276251,-77.600599
4,2.5,1970,,,Single Family,325000,11612 Corte Castle Rd,,Chesterfield,VA,23838,Inactive,120,37.279656,-77.59399
4,4.5,4436,,,Single Family,590000,11812 Dunnottar Ter,,Chesterfield,VA,23838,Inactive,547,37.336537,-77.52597
4,4.5,3455,,,Single Family,550000,12700 Coalboro Rd,,Chesterfield,VA,23838,Inactive,121,37.326563,-77.74283
4,2.5,2633,,,Single Family,425000,12306 Chiasso Way,,Chesterfield,VA,23838,Inactive,125,37.33146,-77.673503
4,3.5,2320,,,Single Family,405000,12041 Southern Ridge Dr,,Chesterfield,VA,23838,Inactive,128,37.338257,-77.677462
4,2.5,2192,,,Single Family,459500,8410 Reedy Branch Rd,,Chesterfield,VA,23838,Inactive,120,37.303909,-77.522276
3,2,1817,,,Single Family,395000,9721 Coalboro Rd,,Chesterfield,VA,23838,Inactive,546,37.366358,-77.710212
4,3.5,5121,,,Single Family,789950,14906 Chesdin Green Way,,Chesterfield,VA,23838,Inactive,166,37.285524,-77.653
2,2,1350,,,Single Family,275000,11901 Coalboro Rd,,Chesterfield,VA,23838,Inactive,136,37.337882,-77.733891
3,1.5,1250,,,Single Family,223900,14709 Northwood Dr,,Chesterfield,VA,23838,Inactive,131,37.291285,-77.575789
4,2.5,2053,,,Single Family,360000,15725 Pypers Pointe Dr,,Chesterfield,VA,23838,Inactive,99,37.274651,-77.591556
3,2.5,2092,,,Single Family,309000,11917 Riverpark Way,,Chesterfield,VA,23838,Inactive,126,37.343094,-77.677907
4,2.5,2450,,,Single Family,450000,8213 Sidlaw Hills Ter,,Chesterfield,VA,23838,Inactive,168,37.332572,-77.534408
4,3.5,2460,,,Single Family,375000,10100 Coalboro Rd,,Chesterfield,VA,23838,Inactive,132,37.365213,-77.715539
4,2.5,2382,,,Single Family,434000,11819 Carters Valley Pl,,Chesterfield,VA,23838,Inactive,131,37.343315,-77.644545
5,4,3338,,,Single Family,629997,8381 Capernwray Dr,,Chesterfield,VA,23838,Inactive,673,37.328013,-77.53529
6,5.5,7420,,,Single Family,1095000,11431 Shorecrest Ct,,Chesterfield,VA,23838,Inactive,152,37.344794,-77.551685
4,3.5,3606,,,Single Family,640000,8313 Kalliope Ct,,Chesterfield,VA,23838,Inactive,138,37.350664,-77.530831
5,3.5,3095,,,Single Family,549900,7530 Dunollie Dr,,Chesterfield,VA,23838,Inactive,405,37.317281,-77.513409
4,2,1941,,,Single Family,325000,8206 Reedy Branch Rd,,Chesterfield,VA,23838,Inactive,158,37.302885,-77.51848
4,2.5,2678,,,Single Family,440000,6501 Wryneck Ct,,Chesterfield,VA,23838,Inactive,139,37.280798,-77.477687
4,2.5,2440,,,Single Family,450000,11937 Dunvegan Ct,,Chesterfield,VA,23838,Inactive,146,37.336425,-77.546373
4,3.5,3022,,,Single Family,504950,8218 Fair Isle Ter,,Chesterfield,VA,23838,Inactive,146,37.343609,-77.527678
3,2.5,1400,,,Single Family,289950,10111 Cattail Rd,,Chesterfield,VA,23838,Inactive,189,37.287004,-77.561266
5,3.5,3406,,,Single Family,530000,6601 Elvas Ln,,Chesterfield,VA,23838,Inactive,152,37.322617,-77.486978
4,2.5,2769,,,Single Family,595000,8312 Kintail Dr,,Chesterfield,VA,23838,Inactive,180,37.336077,-77.534361
5,3.5,4344,,,Single Family,615000,11107 Sterling Cove Dr,,Chesterfield,VA,23838,Inactive,159,37.347357,-77.517686
3,2,1532,,,Single Family,299500,15210 Beldon Dr,,Chesterfield,VA,23838,Inactive,159,37.284513,-77.574637
6,4.5,4979,,,Single Family,615000,14217 Amstel View Pl,,Chesterfield,VA,23838,Inactive,170,37.317538,-77.500033
4,2.5,3677,,,Single Family,469500,9140 Whistling Swan Rd,,Chesterfield,VA,23838,Inactive,192,37.358044,-77.554764
3,2,2444,,,Single Family,435000,11820 Beechwood Forest Dr,,Chesterfield,VA,23838,Inactive,160,37.342332,-77.595818
3,3,2811,,,Single Family,555000,8112 Clancy Ct,,Chesterfield,VA,23838,Inactive,664,37.31956,-77.522155
4,2.5,2492,,,Single Family,450000,17301 Simmons Branch Ct,,Chesterfield,VA,23838,Inactive,162,37.287155,-77.458791
4,2.5,2918,,,Single Family,405000,12217 Sylvan Ridge Ct,,Chesterfield,VA,23838,Inactive,161,37.336739,-77.672271
3,2,1104,,,Single Family,250000,15901 Exter Mill Rd,,Chesterfield,VA,23838,Inactive,168,37.276578,-77.579413
5,3.5,2966,,,Single Family,380000,15601 Pypers Pointe Dr,,Chesterfield,VA,23838,Inactive,180,37.279672,-77.589557
3,2,1768,,,Single Family,264900,12609 River Rd,,Chesterfield,VA,23838,Inactive,152,37.311984,-77.625332
4,2.5,3105,,,Single Family,435000,14006 Bluff Ridge Dr,,Chesterfield,VA,23838,Inactive,168,37.323723,-77.50063
4,2.5,2146,,,Single Family,369950,12030 Hunters Hawk Ct,,Chesterfield,VA,23838,Inactive,188,37.337683,-77.598956
4,2.5,2126,,,Single Family,425000,12019 Millay Dr,,Chesterfield,VA,23838,Inactive,173,37.277472,-77.604667
4,2.5,1998,,,Single Family,390000,12020 Southern Points Dr,,Chesterfield,VA,23838,Inactive,214,37.341003,-77.679466
6,5.5,7063,,,Single Family,825000,16647 Brattice Mill Rd,,Chesterfield,VA,23838,Inactive,243,37.360887,-77.726179
4,2.5,3109,,,Single Family,474950,13636 Swiftrock Ridge Dr,,Chesterfield,VA,23838,Inactive,237,37.325884,-77.506306
5,4.5,3462,,,Single Family,634950,8329 Capernwray Dr,,Chesterfield,VA,23838,Inactive,239,37.32454,-77.528608
5,3,3242,,,Single Family,575000,8407 Fedora Dr,,Chesterfield,VA,23838,Inactive,175,37.356041,-77.525488
3,2,1782,,,Single Family,319900,16106 Rowlett Rd,,Chesterfield,VA,23838,Inactive,216,37.278173,-77.544041
4,2.5,2966,,,Single Family,499000,8419 Chandon Ct,,Chesterfield,VA,23838,Inactive,180,37.347254,-77.531761
3,2.5,2600,,,Single Family,400000,6930 Apamatica Ln,,Chesterfield,VA,23838,Inactive,172,37.327739,-77.491183
5,2.5,2826,,,Single Family,450000,11401 Shagreen Ln,,Chesterfield,VA,23838,Inactive,188,37.34604,-77.529213
5,,5808,,,Single Family,1075000,13201 Chesdin Landing Dr,,Chesterfield,VA,23838,Inactive,455,37.272495,-77.63046
4,2.5,2460,,,Single Family,510000,8042 Clancy Pl,,Chesterfield,VA,23838,Inactive,409,37.318561,-77.520598
3,3.5,2076,,,Single Family,359000,15636 Corte Castle Ter,,Chesterfield,VA,23838,Inactive,664,37.278855,-77.597885
3,2,1666,,,Single Family,299900,9511 Bright Hope Rd,,Chesterfield,VA,23838,Inactive,344,37.370096,-77.558672
6,3.5,5000,,,Single Family,649900,8101 Sidlaw Hills Ter,,Chesterfield,VA,23838,Inactive,308,37.329258,-77.533889
2,1,1596,,,Single Family,120000,9601 Cattail Rd,,Chesterfield,VA,23838,Inactive,236,37.290321,-77.552356
4,3.5,2745,,,Single Family,585000,11400 Barrows Ridge Ln,,Chesterfield,VA,23838,Inactive,208,37.34789,-77.555765
3,2,2576,,,Single Family,440000,11701 Plantation Trace Dr,,Chesterfield,VA,23838,Inactive,211,37.342506,-77.669827
3,2,2010,,,Single Family,410000,11900 Dunvegan Ct,,Chesterfield,VA,23838,Inactive,208,37.33855,-77.546378
5,4,3680,,,Single Family,560000,7936 Dunnottar Ct,,Chesterfield,VA,23838,Inactive,284,37.331478,-77.521458
3,2.5,2046,,,Single Family,385000,14208 Amstel Bluff Ter,,Chesterfield,VA,23838,Inactive,197,37.31763,-77.497499
3,3.5,2724,,,Single Family,350000,7250 Beach Rd,,Chesterfield,VA,23838,Inactive,196,37.371343,-77.511247
5,2.5,2193,,,Single Family,307000,15210 Beach Rd,,Chesterfield,VA,23838,Inactive,221,37.368896,-77.69663
5,3.5,2954,,,Single Family,455000,11813 Carters Valley Pl,,Chesterfield,VA,23838,Inactive,231,37.343643,-77.644802
4,2.5,2632,,,Single Family,420000,11306 Covina Ln,,Chesterfield,VA,23838,Inactive,217,37.352123,-77.537989
3,2,2008,,,Single Family,369000,6641 Apamatica Ln,,Chesterfield,VA,23838,Inactive,217,37.322852,-77.489813
4,6.5,10030,,,Single Family,1600000,16521 River Rd,,Chesterfield,VA,23838,Inactive,187,37.317934,-77.717678
5,4,3681,,,Single Family,675000,8025 Lake Margaret Pl,,Chesterfield,VA,23838,Inactive,334,37.315361,-77.523583
5,4.5,4311,,,Single Family,1299900,13537 Chesdin Landing Dr,,Chesterfield,VA,23838,Inactive,329,37.266954,-77.647653
3,2.5,2310,,,Single Family,450000,11521 Adventure Hill Ln,,Chesterfield,VA,23838,Inactive,225,37.346082,-77.692975
3,2.5,2616,,,Single Family,415000,11940 Nash Rd,,Chesterfield,VA,23838,Inactive,247,37.335229,-77.549823
4,2.5,2056,,,Single Family,330000,11624 St Audries Dr,,Chesterfield,VA,23838,Inactive,331,37.274562,-77.597191
5,3.5,3472,,,Single Family,489000,12612 Lerwick Pl,,Chesterfield,VA,23838,Inactive,251,37.32314,-77.52283
3,1.5,1400,,,Single Family,269950,14310 Rosebud Rd,,Chesterfield,VA,23838,Inactive,250,37.349528,-77.6812
4,3,3287,,,Single Family,467000,8100 Seaview Dr,,Chesterfield,VA,23838,Inactive,245,37.349553,-77.539101
4,2.5,2064,,,Single Family,315000,11724 Corte Castle Rd,,Chesterfield,VA,23838,Inactive,245,37.279551,-77.597489
4,2.5,3044,,,Single Family,410000,12213 Prince Philip Ct,,Chesterfield,VA,23838,Inactive,263,37.335994,-77.664034
4,2.5,2410,,,Single Family,415000,12641 Second Branch Rd,,Chesterfield,VA,23838,Inactive,263,37.327062,-77.641111
5,5.5,4876,,,Single Family,1680000,13425 Chesdin Landing Dr,,Chesterfield,VA,23838,Inactive,395,37.268691,-77.642159
3,2.5,2437,,,Single Family,890000,10300 Taylor Rd,,Chesterfield,VA,23838,Inactive,363,37.360442,-77.754825
5,5,4853,,,Single Family,699900,16612 Brattice Mill Rd,,Chesterfield,VA,23838,Inactive,271,37.365202,-77.721075
5,4,3708,,,Single Family,624900,7519 Dunollie Dr,,Chesterfield,VA,23838,Inactive,265,37.315897,-77.512519
4,2.5,2802,,,Single Family,445000,11802 Glendevon Rd,,Chesterfield,VA,23838,Inactive,250,37.342329,-77.544185
4,2.5,2097,,,Single Family,339000,11307 Corte Castle Rd,,Chesterfield,VA,23838,Inactive,250,37.27821,-77.587071
3,1.5,1200,,,Single Family,240000,14901 N Ivey Mill Rd,,Chesterfield,VA,23838,Inactive,272,37.290431,-77.632026
4,3.5,3987,,,Single Family,595000,8037 Clancy Pl,,Chesterfield,VA,23838,Inactive,250,37.317382,-77.521469
4,3.5,3444,,,Single Family,489950,14215 Amstel Bluff Ter,,Chesterfield,VA,23838,Inactive,308,37.314678,-77.495762
4,2.5,2226,,,Single Family,350000,11621 Coalboro Rd,,Chesterfield,VA,23838,Inactive,319,37.339213,-77.731094
5,2,2722,,,Single Family,424500,6600 Masada Dr,,Chesterfield,VA,23838,Inactive,277,37.318422,-77.490767
3,1,1716,,,Single Family,274900,11608 Bundle Rd,,Chesterfield,VA,23838,Inactive,270,37.345971,-77.600758
5,4.5,,,,Single Family,349900,11600 Europa Dr,,Chesterfield,VA,23838,Inactive,267,37.358945,-77.52425
4,2.5,2926,,,Single Family,525000,11206 Regalia Dr,,Chesterfield,VA,23838,Inactive,280,37.348288,-77.524929
4,3.5,3535,,,Single Family,515000,12200 Princess Mary Ter,,Chesterfield,VA,23838,Inactive,282,37.33323,-77.677833
4,2.5,2650,,,Single Family,409000,8406 Chandon Ct,,Chesterfield,VA,23838,Inactive,281,37.346735,-77.529948
4,2.5,2072,,,Single Family,399000,11818 St Audries Dr,,Chesterfield,VA,23838,Inactive,263,37.274584,-77.6015
3,2,1484,,,Single Family,379950,12050 Winterpock Rd,,Chesterfield,VA,23838,Inactive,397,37.345544,-77.717779
4,2.5,3506,,,Single Family,499950,11207 Sterling Cove Dr,,Chesterfield,VA,23838,Inactive,278,37.344344,-77.519518
4,2.5,2966,,,Single Family,490000,8107 Seaview Dr,,Chesterfield,VA,23838,Inactive,280,37.349324,-77.538384
4,3.5,2700,,,Single Family,429900,11709 Glendevon Ter,,Chesterfield,VA,23838,Inactive,285,37.342757,-77.540298
3,2.5,2042,,,Single Family,350000,12200 Second Branch Rd,,Chesterfield,VA,23838,Inactive,268,37.33727,-77.634262
4,4,3285,,,Single Family,890000,11932 Winterpock Rd,,Chesterfield,VA,23838,Inactive,285,37.349506,-77.712253
4,2.5,2106,,,Single Family,330000,11829 Spikehorn Ln,,Chesterfield,VA,23838,Inactive,329,37.342554,-77.620383
3,1.5,1200,,,Single Family,220000,11830 Ivey Mill Rd,,Chesterfield,VA,23838,Inactive,292,37.29031,-77.599875
4,2.5,2654,,,Single Family,459999,11242 Isadora Dr,,Chesterfield,VA,23838,Inactive,288,37.349628,-77.528872
3,1,912,,,Single Family,189000,12610 Bundle Rd,,Chesterfield,VA,23838,Inactive,285,37.328008,-77.604267
4,2.5,2430,,,Single Family,390000,13402 Carters Creek Pl,,Chesterfield,VA,23838,Inactive,285,37.347327,-77.64611
4,,4576,,,Single Family,876000,13319 Corapeake Ter,,Chesterfield,VA,23838,Inactive,301,37.278594,-77.634583
5,2.5,2798,,,Single Family,379900,12230 Balta Rd,,Chesterfield,VA,23838,Inactive,287,37.336741,-77.642554
4,3.5,2798,,,Single Family,710000,8418 Kintail Dr,,Chesterfield,VA,23838,Inactive,283,37.33889,-77.536877
3,2.5,3092,,,Single Family,489900,8100 Clancy Ct,,Chesterfield,VA,23838,Inactive,687,37.31896,-77.521155
3,2,2000,,,Single Family,265950,5930 Woodpecker Rd,,Chesterfield,VA,23838,Inactive,298,37.273531,-77.469414
5,4.5,4566,,,Single Family,799990,13506 Marsh Elder Ct,,Chesterfield,VA,23838,Inactive,313,37.287214,-77.654123
5,3.5,5200,,,Single Family,599900,8431 Fedora Dr,,Chesterfield,VA,23838,Inactive,335,37.357129,-77.527105
5,2.5,3709,,,Single Family,554000,9040 Whistling Swan Rd,,Chesterfield,VA,23838,Inactive,308,37.355177,-77.551436
3,2.5,2716,,,Single Family,499000,8106 Clancy Ct,,Chesterfield,VA,23838,Inactive,664,37.319261,-77.521666
5,3,3130,,,Single Family,449500,13900 Bluff Ridge Dr,,Chesterfield,VA,23838,Inactive,314,37.32478,-77.500775
5,2.5,3393,,,Single Family,490000,6413 Ivory Bill Ct,,Chesterfield,VA,23838,Inactive,295,37.284038,-77.472548
5,2.5,2703,,,Single Family,399000,13020 Carters Way Rd,,Chesterfield,VA,23838,Inactive,292,37.346982,-77.640978
5,4.5,3972,,,Single Family,650000,11313 Taylor Landing Way,,Chesterfield,VA,23838,Inactive,300,37.348562,-77.544558
3,2,1344,,,Single Family,324900,16510 Exter Mill Rd,,Chesterfield,VA,23838,Inactive,694,37.269487,-77.587761
4,3.5,3363,,,Single Family,575000,9117 Avocet Ct,,Chesterfield,VA,23838,Inactive,335,37.351429,-77.552803
4,2.5,2956,,,Single Family,449950,8006 Black Isle Ct,,Chesterfield,VA,23838,Inactive,318,37.333837,-77.516682
5,4,5454,,,Single Family,550000,8400 Rollingmist Ln,,Chesterfield,VA,23838,Inactive,326,37.346156,-77.537646
4,2.5,1876,,,Single Family,299900,8607 Brechin Ln,,Chesterfield,VA,23838,Inactive,285,37.335534,-77.544177
5,4.5,3600,,,Single Family,649000,13518 Chesdin Landing Dr,,Chesterfield,VA,23838,Inactive,687,37.268625,-77.645388
4,3,3160,,,Single Family,641945,12813 Affleck Trl,,Chesterfield,VA,23838,Inactive,545,37.31732,-77.510376
4,3,2225,,,Single Family,369000,11830 River Rd,,Chesterfield,VA,23838,Inactive,367,37.292154,-77.597272
4,2.5,2032,,,Single Family,334000,11512 St Audries Dr,,Chesterfield,VA,23838,Inactive,387,37.277257,-77.593931
3,2.5,2348,,,Single Family,400000,6814 Berkley Davis Ter,,Chesterfield,VA,23838,Inactive,313,37.325581,-77.496782
5,3.5,3167,,,Single Family,675000,8206 Mckibben Dr,,Chesterfield,VA,23838,Inactive,455,37.321427,-77.527855
4,3.5,3581,,,Single Family,674950,12507 Capernwray Ct,,Chesterfield,VA,23838,Inactive,420,37.330783,-77.536257
4,3.5,3176,,,Single Family,599900,15011 River Rd,,Chesterfield,VA,23838,Inactive,309,37.329653,-77.69462
4,2.5,3300,,,Single Family,549000,9820 Beaver Bridge Rd,,Chesterfield,VA,23838,Inactive,693,37.364812,-77.736923
4,3.5,3159,,,Single Family,485000,12701 Ballater Pl,,Chesterfield,VA,23838,Inactive,334,37.320485,-77.518851
3,2.5,2996,,,Single Family,475000,12119 Whitley Manor Dr,,Chesterfield,VA,23838,Inactive,306,37.328518,-77.524594
3,3,2755,,,Single Family,420000,14400 Rockyrun Rd,,Chesterfield,VA,23838,Inactive,363,37.319469,-77.478808
4,2.5,1746,,,Single Family,300000,15701 Haggis Dr,,Chesterfield,VA,23838,Inactive,298,37.278384,-77.602662
4,3.5,3435,,,Single Family,635000,12700 Crathes Ln,,Chesterfield,VA,23838,Inactive,694,37.318021,-77.510522
3,2,1272,,,Single Family,285000,7321 Beach Rd,,Chesterfield,VA,23838,Inactive,334,37.368953,-77.513535
6,4.5,5409,,,Single Family,675000,11340 Woodland Pond Pkwy,,Chesterfield,VA,23838,Inactive,335,37.350901,-77.559985
4,3,2817,,,Single Family,499900,11200 Woodland Pond Pkwy,,Chesterfield,VA,23838,Inactive,334,37.354638,-77.555898
4,2.5,2667,,,Single Family,439500,10300 Cattail Rd,,Chesterfield,VA,23838,Inactive,312,37.288352,-77.563536
3,2,1847,,,Single Family,325000,11000 Trents Bridge Rd,,Chesterfield,VA,23838,Inactive,335,37.271594,-77.575525
5,3.5,4149,,,Single Family,650000,11350 Woodland Pond Pkwy,,Chesterfield,VA,23838,Inactive,335,37.350386,-77.560108
4,3.5,3559,,,Single Family,525000,8911 Waterfowl Flyway,,Chesterfield,VA,23838,Inactive,330,37.36352,-77.546878
4,2.5,1856,,,Single Family,250000,11806 Riverpark Way,,Chesterfield,VA,23838,Inactive,340,37.342488,-77.675038
4,3.5,2626,,,Single Family,385000,10408 Oakton Rd,,Chesterfield,VA,23838,Inactive,329,37.367866,-77.559775
6,4.5,5941,,,Single Family,1250000,15707 Chesdin Point Dr,,Chesterfield,VA,23838,Inactive,344,37.269926,-77.622316
5,4.5,2860,,,Single Family,595000,12613 Capernwray Ter,,Chesterfield,VA,23838,Inactive,344,37.328425,-77.538865
5,3.5,3755,,,Single Family,530000,11166 Sterling Cove Dr,,Chesterfield,VA,23838,Inactive,344,37.345495,-77.520655
3,2,2208,,,Single Family,499000,17001 Beach Rd,,Chesterfield,VA,23838,Inactive,310,37.371579,-77.724087
3,2,1200,,,Single Family,200000,14608 Nash Rd,,Chesterfield,VA,23838,Inactive,344,37.293884,-77.566313
3,2.5,1602,,,Single Family,309950,15612 Corte Castle Ct,,Chesterfield,VA,23838,Inactive,327,37.277768,-77.596381
5,2.5,3518,,,Single Family,625000,8401 Kintail Dr,,Chesterfield,VA,23838,Inactive,344,37.337717,-77.536632
4,3.5,3986,,,Single Family,517000,8336 Sterling Cove Pl,,Chesterfield,VA,23838,Inactive,333,37.348987,-77.518384
6,5,5002,,,Single Family,669900,11906 Europa Dr,,Chesterfield,VA,23838,Inactive,362,37.354905,-77.525857
3,2.5,2732,,,Single Family,415000,14411 Sylvan Ridge Rd,,Chesterfield,VA,23838,Inactive,335,37.335316,-77.675544
4,4.5,3489,,,Single Family,550000,11206 Kalliope Dr,,Chesterfield,VA,23838,Inactive,336,37.351355,-77.531935
